nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000197928	NA	grey
ENSG00000197930	NA	grey
ENSG00000197956	NA	grey
ENSG00000197958	NA	grey
ENSG00000197959	NA	brown
ENSG00000197965	NA	grey
ENSG00000197969	NA	grey
ENSG00000197971	NA	turquoise
ENSG00000197976	NA	grey
ENSG00000197977	NA	grey
ENSG00000197982	NA	grey
ENSG00000198000	NA	brown
ENSG00000198026	NA	grey
ENSG00000198039	NA	brown
ENSG00000198040	NA	brown
ENSG00000198046	NA	grey
ENSG00000198064	NA	grey
ENSG00000198075	NA	grey
ENSG00000198087	NA	grey
ENSG00000198089	NA	brown
ENSG00000198105	NA	brown
ENSG00000198108	NA	grey
ENSG00000198113	NA	green
ENSG00000198121	NA	grey
ENSG00000198133	NA	black
ENSG00000198142	NA	purple
ENSG00000198146	NA	grey
ENSG00000198150	NA	brown
ENSG00000198162	NA	blue
ENSG00000198169	NA	brown
ENSG00000198171	NA	black
ENSG00000198185	NA	grey
ENSG00000198198	NA	grey
ENSG00000198223	NA	grey
ENSG00000198242	NA	black
ENSG00000198258	NA	black
ENSG00000198265	NA	grey
ENSG00000198276	NA	grey
ENSG00000198300	NA	purple
ENSG00000198315	NA	grey
ENSG00000198327	NA	grey
ENSG00000198339	NA	grey
ENSG00000198355	NA	black
ENSG00000198356	NA	black
ENSG00000198366	NA	salmon
ENSG00000198373	NA	black
ENSG00000198374	NA	salmon
ENSG00000198406	NA	grey
ENSG00000198408	NA	brown
ENSG00000198420	NA	pink
ENSG00000198429	NA	grey
ENSG00000198431	NA	blue
ENSG00000198464	NA	grey
ENSG00000198466	NA	brown
ENSG00000198467	NA	turquoise
ENSG00000198502	NA	grey
ENSG00000198517	NA	black
ENSG00000198518	NA	grey
ENSG00000198521	NA	grey
ENSG00000198546	NA	grey
ENSG00000198551	NA	grey
ENSG00000198556	NA	grey
ENSG00000198558	NA	salmon
ENSG00000198585	NA	grey
ENSG00000198586	NA	greenyellow
ENSG00000198624	NA	black
ENSG00000198625	NA	brown
ENSG00000198626	NA	grey
ENSG00000198646	NA	grey
ENSG00000198668	NA	purple
ENSG00000198680	NA	purple
ENSG00000198682	NA	grey
ENSG00000198695	NA	brown
ENSG00000198707	NA	brown
ENSG00000198712	NA	brown
ENSG00000198715	NA	black
ENSG00000198721	NA	grey
ENSG00000198727	NA	brown
ENSG00000198728	NA	grey
ENSG00000198729	NA	blue
ENSG00000198736	NA	grey
ENSG00000198750	NA	grey
ENSG00000198755	NA	black
ENSG00000198759	NA	grey
ENSG00000198763	NA	brown
ENSG00000198783	NA	greenyellow
ENSG00000198786	NA	brown
ENSG00000198792	NA	black
ENSG00000198794	NA	grey
ENSG00000198804	NA	brown
ENSG00000198814	NA	turquoise
ENSG00000198815	NA	blue
ENSG00000198826	NA	pink
ENSG00000198832	NA	turquoise
ENSG00000198839	NA	grey
ENSG00000198840	NA	grey
ENSG00000198841	NA	black
ENSG00000198843	NA	black
ENSG00000198844	NA	grey
ENSG00000198853	NA	grey
ENSG00000198856	NA	grey
ENSG00000198858	NA	grey
ENSG00000198876	NA	grey
ENSG00000198886	NA	brown
ENSG00000198887	NA	brown
ENSG00000198888	NA	brown
ENSG00000198898	NA	grey
ENSG00000198899	NA	brown
ENSG00000198900	NA	grey
ENSG00000198901	NA	pink
ENSG00000198911	NA	green
ENSG00000198918	NA	black
ENSG00000198919	NA	grey
ENSG00000198925	NA	black
ENSG00000198931	NA	black
ENSG00000198932	NA	grey
ENSG00000198937	NA	grey
ENSG00000198938	NA	grey
ENSG00000198939	NA	grey
ENSG00000198945	NA	grey
ENSG00000198947	NA	grey
ENSG00000198948	NA	blue
ENSG00000198951	NA	black
ENSG00000198952	NA	grey
ENSG00000198959	NA	black
ENSG00000198960	NA	grey
ENSG00000198964	NA	black
ENSG00000203306	NA	brown
ENSG00000203326	NA	black
ENSG00000203414	NA	brown
ENSG00000203435	NA	brown
ENSG00000203485	NA	grey
ENSG00000203589	NA	brown
ENSG00000203666	NA	grey
ENSG00000203667	NA	grey
ENSG00000203668	NA	grey
ENSG00000203705	NA	brown
ENSG00000203710	NA	turquoise
ENSG00000203799	NA	grey
ENSG00000203811	NA	salmon
ENSG00000203812	NA	grey
ENSG00000203813	NA	salmon
ENSG00000203814	NA	salmon
ENSG00000203832	NA	grey
ENSG00000203857	NA	black
ENSG00000203867	NA	grey
ENSG00000203883	NA	green
ENSG00000203896	NA	grey
ENSG00000203965	NA	grey
ENSG00000203993	NA	grey
ENSG00000203995	NA	brown
ENSG00000204010	NA	turquoise
ENSG00000204070	NA	grey
ENSG00000204103	NA	turquoise
ENSG00000204116	NA	grey
ENSG00000204128	NA	black
ENSG00000204131	NA	grey
ENSG00000204136	NA	green
ENSG00000204138	NA	grey
ENSG00000204149	NA	grey
ENSG00000204152	NA	greenyellow
ENSG00000204160	NA	black
ENSG00000204164	NA	grey
ENSG00000204172	NA	brown
ENSG00000204177	NA	grey
ENSG00000204219	NA	turquoise
ENSG00000204237	NA	grey
ENSG00000204262	NA	grey
ENSG00000204291	NA	grey
ENSG00000204316	NA	black
ENSG00000204323	NA	black
ENSG00000204370	NA	black
ENSG00000204406	NA	greenyellow
ENSG00000204410	NA	brown
ENSG00000204414	NA	grey
ENSG00000204514	NA	brown
ENSG00000204531	NA	brown
ENSG00000204568	NA	grey
ENSG00000204604	NA	black
ENSG00000204628	NA	black
ENSG00000204789	NA	grey
ENSG00000204790	NA	brown
ENSG00000204794	NA	brown
ENSG00000204822	NA	grey
ENSG00000204842	NA	brown
ENSG00000204852	NA	brown
ENSG00000204856	NA	grey
ENSG00000204909	NA	brown
ENSG00000204922	NA	grey
ENSG00000204923	NA	brown
ENSG00000204941	NA	blue
ENSG00000205047	NA	brown
ENSG00000205060	NA	pink
ENSG00000205086	NA	brown
ENSG00000205155	NA	black
ENSG00000205176	NA	brown
ENSG00000205189	NA	greenyellow
ENSG00000205213	NA	blue
ENSG00000205220	NA	black
ENSG00000205221	NA	turquoise
ENSG00000205246	NA	grey
ENSG00000205268	NA	grey
ENSG00000205336	NA	grey
ENSG00000205403	NA	grey
ENSG00000205413	NA	grey
ENSG00000205426	NA	grey
ENSG00000205464	NA	brown
ENSG00000205485	NA	grey
ENSG00000205505	NA	grey
ENSG00000205506	NA	grey
ENSG00000205517	NA	grey
ENSG00000205542	NA	green
ENSG00000205544	NA	grey
ENSG00000205560	NA	grey
ENSG00000205581	NA	greenyellow
ENSG00000205583	NA	grey
ENSG00000205592	NA	grey
ENSG00000205593	NA	grey
ENSG00000205629	NA	grey
ENSG00000205707	NA	greenyellow
ENSG00000205758	NA	brown
ENSG00000205763	NA	grey
ENSG00000205791	NA	brown
ENSG00000205808	NA	blue
ENSG00000205918	NA	brown
ENSG00000205929	NA	brown
ENSG00000205978	NA	green
ENSG00000206047	NA	turquoise
ENSG00000206052	NA	grey
ENSG00000206053	NA	grey
ENSG00000206082	NA	brown
ENSG00000206120	NA	brown
ENSG00000206149	NA	brown
ENSG00000206172	NA	turquoise
ENSG00000206527	NA	turquoise
ENSG00000206530	NA	brown
ENSG00000206538	NA	blue
ENSG00000206557	NA	turquoise
ENSG00000206579	NA	brown
ENSG00000211448	NA	turquoise
ENSG00000211450	NA	grey
ENSG00000211451	NA	brown
ENSG00000212670	NA	grey
ENSG00000212907	NA	brown
ENSG00000212916	NA	grey
ENSG00000213020	NA	grey
ENSG00000213030	NA	grey
ENSG00000213062	NA	blue
ENSG00000213064	NA	brown
ENSG00000213073	NA	brown
ENSG00000213096	NA	grey
ENSG00000213121	NA	brown
ENSG00000213145	NA	grey
ENSG00000213160	NA	grey
ENSG00000213178	NA	grey
ENSG00000213186	NA	pink
ENSG00000213199	NA	grey
ENSG00000213203	NA	grey
ENSG00000213213	NA	grey
ENSG00000213214	NA	grey
ENSG00000213218	NA	blue
ENSG00000213246	NA	black
ENSG00000213366	NA	brown
ENSG00000213398	NA	grey
ENSG00000213411	NA	brown
ENSG00000213445	NA	grey
ENSG00000213465	NA	grey
ENSG00000213513	NA	grey
ENSG00000213523	NA	grey
ENSG00000213563	NA	grey
ENSG00000213614	NA	grey
ENSG00000213619	NA	black
ENSG00000213622	NA	brown
ENSG00000213626	NA	grey
ENSG00000213639	NA	blue
ENSG00000213658	NA	grey
ENSG00000213672	NA	grey
ENSG00000213689	NA	grey
ENSG00000213699	NA	black
ENSG00000213741	NA	black
ENSG00000213753	NA	grey
ENSG00000213799	NA	blue
ENSG00000213853	NA	black
ENSG00000213859	NA	purple
ENSG00000213865	NA	grey
ENSG00000213888	NA	brown
ENSG00000213903	NA	brown
ENSG00000213918	NA	grey
ENSG00000213923	NA	purple
ENSG00000213930	NA	grey
ENSG00000213934	NA	turquoise
ENSG00000213949	NA	grey
ENSG00000213977	NA	black
ENSG00000213983	NA	grey
ENSG00000213988	NA	brown
ENSG00000213995	NA	grey
ENSG00000214021	NA	grey
ENSG00000214022	NA	grey
ENSG00000214026	NA	grey
ENSG00000214029	NA	brown
ENSG00000214063	NA	grey
ENSG00000214106	NA	grey
ENSG00000214135	NA	brown
ENSG00000214160	NA	grey
ENSG00000214176	NA	grey
ENSG00000214188	NA	brown
ENSG00000214189	NA	brown
ENSG00000214244	NA	grey
ENSG00000214253	NA	grey
ENSG00000214274	NA	grey
ENSG00000214279	NA	brown
ENSG00000214331	NA	grey
ENSG00000214367	NA	brown
ENSG00000214413	NA	grey
ENSG00000214530	NA	black
ENSG00000214595	NA	grey
ENSG00000214645	NA	brown
ENSG00000214655	NA	grey
ENSG00000214706	NA	grey
ENSG00000214717	NA	grey
ENSG00000214736	NA	grey
ENSG00000214753	NA	grey
ENSG00000214756	NA	grey
ENSG00000214765	NA	brown
ENSG00000214776	NA	brown
ENSG00000214787	NA	brown
ENSG00000214900	NA	grey
ENSG00000214967	NA	grey
ENSG00000215018	NA	grey
ENSG00000215021	NA	black
ENSG00000215041	NA	grey
ENSG00000215105	NA	grey
ENSG00000215114	NA	grey
ENSG00000215126	NA	brown
ENSG00000215146	NA	brown
ENSG00000215154	NA	grey
ENSG00000215158	NA	brown
ENSG00000215252	NA	grey
ENSG00000215301	NA	grey
ENSG00000215421	NA	brown
ENSG00000215504	NA	brown
ENSG00000215788	NA	brown
ENSG00000215790	NA	grey
ENSG00000215883	NA	brown
ENSG00000215915	NA	grey
ENSG00000216490	NA	grey
ENSG00000216895	NA	brown
ENSG00000217120	NA	brown
ENSG00000217555	NA	grey
ENSG00000217801	NA	brown
ENSG00000218336	NA	pink
ENSG00000218416	NA	blue
ENSG00000218739	NA	grey
ENSG00000219200	NA	grey
ENSG00000219626	NA	brown
ENSG00000220785	NA	grey
ENSG00000220842	NA	grey
ENSG00000221826	NA	black
ENSG00000221838	NA	grey
ENSG00000221866	NA	grey
ENSG00000221914	NA	grey
ENSG00000221926	NA	grey
ENSG00000221944	NA	brown
ENSG00000221947	NA	brown
ENSG00000221955	NA	turquoise
ENSG00000221963	NA	turquoise
ENSG00000221978	NA	brown
ENSG00000221983	NA	black
ENSG00000221995	NA	grey
ENSG00000222009	NA	grey
ENSG00000222011	NA	grey
ENSG00000223459	NA	grey
ENSG00000223705	NA	grey
ENSG00000223709	NA	brown
ENSG00000223756	NA	brown
ENSG00000223959	NA	brown
ENSG00000224051	NA	black
ENSG00000224430	NA	grey
ENSG00000224838	NA	brown
ENSG00000225119	NA	grey
ENSG00000225151	NA	brown
ENSG00000225217	NA	grey
ENSG00000225241	NA	brown
ENSG00000225345	NA	brown
ENSG00000225373	NA	brown
ENSG00000225485	NA	pink
ENSG00000225614	NA	grey
ENSG00000225630	NA	grey
ENSG00000225663	NA	black
ENSG00000225828	NA	grey
ENSG00000225830	NA	grey
ENSG00000225840	NA	grey
ENSG00000225892	NA	brown
ENSG00000225996	NA	grey
ENSG00000226232	NA	grey
ENSG00000226356	NA	brown
ENSG00000226757	NA	grey
ENSG00000226789	NA	brown
ENSG00000226958	NA	grey
ENSG00000227063	NA	grey
ENSG00000227124	NA	grey
ENSG00000227184	NA	turquoise
ENSG00000227232	NA	grey
ENSG00000227500	NA	black
ENSG00000227558	NA	brown
ENSG00000227671	NA	brown
ENSG00000228253	NA	brown
ENSG00000228300	NA	grey
ENSG00000228477	NA	grey
ENSG00000228716	NA	pink
ENSG00000228782	NA	brown
ENSG00000228903	NA	grey
ENSG00000229089	NA	brown
ENSG00000229117	NA	black
ENSG00000229186	NA	brown
ENSG00000229676	NA	brown
ENSG00000229816	NA	brown
ENSG00000229944	NA	grey
ENSG00000230006	NA	brown
ENSG00000230043	NA	grey
ENSG00000230259	NA	grey
ENSG00000230267	NA	brown
ENSG00000230373	NA	grey
ENSG00000230409	NA	brown
ENSG00000230701	NA	grey
ENSG00000230715	NA	brown
ENSG00000230797	NA	grey
ENSG00000231205	NA	grey
ENSG00000231245	NA	grey
ENSG00000231256	NA	brown
ENSG00000231259	NA	grey
ENSG00000232112	NA	grey
ENSG00000232119	NA	grey
ENSG00000232196	NA	grey
ENSG00000232745	NA	grey
ENSG00000232774	NA	brown
ENSG00000233218	NA	grey
ENSG00000233224	NA	salmon
ENSG00000233264	NA	brown
ENSG00000233276	NA	grey
ENSG00000233280	NA	grey
ENSG00000233476	NA	grey
ENSG00000233680	NA	blue
ENSG00000233822	NA	salmon
ENSG00000233828	NA	grey
ENSG00000234329	NA	grey
ENSG00000234420	NA	brown
ENSG00000234545	NA	brown
ENSG00000234585	NA	grey
ENSG00000234769	NA	brown
ENSG00000234851	NA	grey
ENSG00000234964	NA	grey
ENSG00000235162	NA	turquoise
ENSG00000235194	NA	brown
ENSG00000235370	NA	brown
ENSG00000235531	NA	grey
ENSG00000235568	NA	turquoise
ENSG00000235859	NA	grey
ENSG00000235920	NA	brown
ENSG00000236287	NA	greenyellow
ENSG00000236459	NA	grey
ENSG00000236539	NA	brown
ENSG00000236882	NA	brown
ENSG00000237238	NA	grey
ENSG00000237289	NA	grey
ENSG00000237296	NA	grey
ENSG00000237330	NA	purple
ENSG00000237506	NA	grey
ENSG00000237515	NA	brown
ENSG00000237683	NA	grey
ENSG00000237765	NA	grey
ENSG00000238083	NA	grey
ENSG00000238105	NA	brown
ENSG00000238208	NA	brown
ENSG00000238222	NA	grey
ENSG00000238227	NA	grey
ENSG00000238243	NA	grey
ENSG00000239282	NA	grey
ENSG00000239305	NA	blue
ENSG00000239306	NA	grey
ENSG00000239665	NA	brown
ENSG00000239672	NA	pink
ENSG00000239779	NA	grey
ENSG00000239839	NA	turquoise
ENSG00000240184	NA	green
ENSG00000240342	NA	grey
ENSG00000240429	NA	brown
ENSG00000240563	NA	grey
ENSG00000240583	NA	grey
ENSG00000240694	NA	brown
ENSG00000240695	NA	brown
ENSG00000240747	NA	grey
ENSG00000240771	NA	turquoise
ENSG00000240972	NA	black
ENSG00000241015	NA	grey
ENSG00000241343	NA	grey
ENSG00000241553	NA	black
ENSG00000241837	NA	black
ENSG00000241839	NA	black
ENSG00000241847	NA	brown
ENSG00000241852	NA	purple
ENSG00000241878	NA	grey
ENSG00000241973	NA	grey
ENSG00000242013	NA	blue
ENSG00000242028	NA	brown
ENSG00000242114	NA	grey
ENSG00000242221	NA	grey
ENSG00000242265	NA	pink
ENSG00000242267	NA	brown
ENSG00000242294	NA	brown
ENSG00000242338	NA	grey
ENSG00000242372	NA	black
ENSG00000242588	NA	brown
ENSG00000242616	NA	grey
ENSG00000242676	NA	brown
ENSG00000242732	NA	grey
ENSG00000242802	NA	grey
ENSG00000242950	NA	greenyellow
ENSG00000243130	NA	black
ENSG00000243147	NA	grey
ENSG00000243156	NA	purple
ENSG00000243175	NA	grey
ENSG00000243251	NA	grey
ENSG00000243302	NA	grey
ENSG00000243364	NA	grey
ENSG00000243406	NA	grey
ENSG00000243444	NA	grey
ENSG00000243587	NA	grey
ENSG00000243646	NA	grey
ENSG00000243678	NA	grey
ENSG00000243716	NA	brown
ENSG00000243811	NA	brown
ENSG00000243943	NA	grey
ENSG00000243989	NA	grey
ENSG00000244038	NA	black
ENSG00000244187	NA	black
ENSG00000244274	NA	grey
ENSG00000244398	NA	grey
ENSG00000244405	NA	black
ENSG00000244486	NA	grey
ENSG00000244509	NA	grey
ENSG00000244627	NA	brown
ENSG00000244682	NA	grey
ENSG00000244694	NA	grey
ENSG00000244734	NA	grey
ENSG00000244754	NA	brown
ENSG00000245848	NA	grey
ENSG00000245958	NA	brown
ENSG00000246366	NA	brown
ENSG00000246922	NA	brown
ENSG00000247121	NA	brown
ENSG00000247596	NA	grey
ENSG00000248098	NA	black
ENSG00000248124	NA	grey
ENSG00000248334	NA	brown
ENSG00000248458	NA	brown
ENSG00000248483	NA	brown
ENSG00000248503	NA	brown
ENSG00000248527	NA	brown
ENSG00000248835	NA	brown
ENSG00000248863	NA	grey
ENSG00000248874	NA	brown
ENSG00000249240	NA	greenyellow
ENSG00000249751	NA	grey
ENSG00000249850	NA	grey
ENSG00000250067	NA	brown
ENSG00000250127	NA	brown
ENSG00000250251	NA	grey
ENSG00000250462	NA	brown
ENSG00000250479	NA	black
ENSG00000250506	NA	brown
ENSG00000250517	NA	brown
ENSG00000250771	NA	brown
ENSG00000251046	NA	grey
ENSG00000251192	NA	brown
ENSG00000251201	NA	black
ENSG00000251209	NA	brown
ENSG00000251322	NA	grey
ENSG00000251348	NA	brown
ENSG00000251369	NA	brown
ENSG00000251474	NA	brown
ENSG00000253159	NA	grey
ENSG00000253183	NA	brown
ENSG00000253203	NA	grey
ENSG00000253245	NA	brown
ENSG00000253368	NA	turquoise
ENSG00000253719	NA	grey
ENSG00000253882	NA	purple
ENSG00000253958	NA	grey
ENSG00000254004	NA	greenyellow
ENSG00000254087	NA	purple
ENSG00000254470	NA	black
ENSG00000254535	NA	grey
ENSG00000254565	NA	brown
ENSG00000254634	NA	brown
ENSG00000254636	NA	grey
ENSG00000254772	NA	black
ENSG00000254858	NA	grey
ENSG00000254931	NA	brown
ENSG00000254962	NA	brown
ENSG00000254979	NA	turquoise
ENSG00000254986	NA	salmon
ENSG00000254999	NA	grey
ENSG00000255103	NA	grey
ENSG00000255150	NA	grey
ENSG00000255185	NA	grey
ENSG00000255350	NA	brown
ENSG00000255423	NA	grey
ENSG00000255633	NA	grey
ENSG00000255735	NA	blue
ENSG00000255823	NA	grey
ENSG00000255836	NA	grey
ENSG00000256018	NA	salmon
ENSG00000256045	NA	grey
ENSG00000256087	NA	grey
ENSG00000256223	NA	grey
ENSG00000256304	NA	grey
ENSG00000256316	NA	salmon
ENSG00000256618	NA	grey
ENSG00000256664	NA	grey
ENSG00000256683	NA	grey
ENSG00000257122	NA	brown
ENSG00000257315	NA	blue
ENSG00000257365	NA	black
ENSG00000257599	NA	grey
ENSG00000257608	NA	brown
ENSG00000257727	NA	black
ENSG00000257949	NA	grey
ENSG00000257950	NA	brown
ENSG00000257966	NA	brown
ENSG00000258315	NA	black
ENSG00000258472	NA	brown
ENSG00000258679	NA	brown
ENSG00000258818	NA	turquoise
ENSG00000258839	NA	grey
ENSG00000259132	NA	grey
ENSG00000259295	NA	brown
ENSG00000259529	NA	grey
ENSG00000259571	NA	brown
ENSG00000259581	NA	grey
ENSG00000259660	NA	grey
ENSG00000259752	NA	brown
ENSG00000259781	NA	grey
ENSG00000260103	NA	brown
ENSG00000260266	NA	turquoise
ENSG00000260644	NA	brown
ENSG00000260914	NA	grey
ENSG00000261011	NA	grey
ENSG00000261221	NA	grey
ENSG00000261556	NA	brown
ENSG00000261732	NA	brown
ENSG00000261796	NA	grey
ENSG00000261884	NA	brown
ENSG00000262209	NA	grey
ENSG00000262246	NA	black
ENSG00000262576	NA	grey
ENSG00000262664	NA	black
ENSG00000262814	NA	grey
ENSG00000263002	NA	brown
ENSG00000263006	NA	brown
ENSG00000263606	NA	brown
ENSG00000263647	NA	brown
ENSG00000264538	NA	grey
ENSG00000265417	NA	brown
ENSG00000265590	NA	grey
ENSG00000266714	NA	grey
ENSG00000266820	NA	brown
ENSG00000266964	NA	grey
ENSG00000267680	NA	brown
ENSG00000267796	NA	grey
ENSG00000267855	NA	grey
ENSG00000267906	NA	brown
ENSG00000268156	NA	brown
ENSG00000268163	NA	grey
ENSG00000268397	NA	grey
ENSG00000269028	NA	grey
ENSG00000269190	NA	grey
ENSG00000269337	NA	grey
ENSG00000269343	NA	grey
ENSG00000269378	NA	grey
ENSG00000269449	NA	brown
ENSG00000269468	NA	brown
ENSG00000269501	NA	brown
ENSG00000269633	NA	brown
ENSG00000269636	NA	grey
ENSG00000269657	NA	brown
ENSG00000269690	NA	grey
ENSG00000269699	NA	purple
ENSG00000269746	NA	brown
ENSG00000269774	NA	brown
ENSG00000269858	NA	black
ENSG00000269955	NA	grey
ENSG00000270149	NA	grey
ENSG00000270188	NA	grey
ENSG00000271043	NA	grey
ENSG00000271519	NA	brown
ENSG00000271885	NA	grey
ENSG00000272098	NA	grey
ENSG00000272333	NA	grey
ENSG00000272414	NA	blue
ENSG00000272578	NA	brown
ENSG00000272647	NA	black
ENSG00000272658	NA	brown
ENSG00000273154	NA	grey
ENSG00000273173	NA	green
ENSG00000273274	NA	brown
ENSG00000273318	NA	grey
